Site,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
007_4113_FY19,23.59392857,23.61431624,24.70056899,26.60440341,26.32021277,26.49363508,25.4051481,,,,,,,,,,,,,,,,,,
007_4114_FY19,17.41057181,18.26031957,16.06608812,20.90708556,20.29530201,20.44321237,,,,,,,,,,,,,,,,,,,
007_4122_FY19,16.58505821,18.77587322,18.95569211,20.32956016,24.48447607,24.16763566,24.89100906,22.27037516,24.4152652,23.00226391,22.05983182,,,,,,,,,,,,,,
007_4224_FY19,22.69692533,21.02312775,20.0715859,20.59632353,21.37002946,,,,,,,,,,,,,,,,,,,,
007_4329_FY19,23.91899853,23.06664212,24.88105727,24.35572687,22.62701318,,,,,,,,,,,,,,,,,,,,
007_4330_FY19,24.47793054,24.58068017,23.45670996,24.15791367,,,,,,,,,,,,,,,,,,,,,
007_4628_FY19,23.57247438,25.15533626,24.33321168,23.60459184,23.81259098,27.03197674,24.52173913,24.63060781,,,,,,,,,,,,,,,,,
007_4732_FY19,25.58169533,25.64601227,26.61933905,25.8306846,,,,,,,,,,,,,,,,,,,,,
007_4734_FY19,21.68483871,22.50322165,23.20571245,23.2400641,24.032289,24.17752235,,,,,,,,,,,,,,,,,,,
007_4836_FY19,21.33741935,22.18298969,22.75577664,22.69423077,23.68734015,23.8045977,,,,,,,,,,,,,,,,,,,
007_4940_FY19,20.15613267,9.482434128,5.236792453,10.78904282,15.5022096,19.71175727,22.33121827,20.49650572,,,,,,,,,,,,,,,,,
008_3921_FY19,23.57073012,23.29876463,23.54188312,21.96826425,,,,,,,,,,,,,,,,,,,,,
008_4023_FY19,22.96601942,24.65072639,24.45440821,24.35977081,,,,,,,,,,,,,,,,,,,,,
008_4127_FY19,24.9673913,25.80501497,23.25299401,24.20577211,24.98016467,25.83308383,26.1554559,24.55605381,27.44962687,,,,,,,,,,,,,,,,
008_4137_FY19,15.12743414,19.85926773,17.72942857,6.042048055,3.621142857,14.4206621,18.41809361,22.29252283,16.30993151,11.90211187,,,,,,,,,,,,,,,
008_4232_FY19,21.19173729,21.86898017,21.62765957,22.47795164,21.95874822,22.7863766,,,,,,,,,,,,,,,,,,,
008_4238_FY19,15.31872852,20.14244851,17.07485714,5.611556064,3.138857143,14.73259132,19.018,22.80793379,16.41866438,11.51541096,,,,,,,,,,,,,,,
008_4336_FY19,19.27879009,20.81705539,22.90109489,22.66288433,23.19948755,21.73935389,20.40271659,21.30220588,22.21539028,23.41076696,23.87942478,22.76257396,,,,,,,,,,,,,
008_4342_FY19,24.68934911,25.52888889,27.71851852,21.63410104,25.90564636,,,,,,,,,,,,,,,,,,,,
008_4344_FY19,4.738285714,15.03224886,19.51484018,23.21204338,17.14155251,12.38584475,9.31613455,10.08808438,18.50570125,17.44526796,10.9831813,7.90336374,9.750855188,11.23289624,14.75256849,15.7163626,20.47545662,22.06592466,20.08932648,19.03114286,19.54633867,18.118,19.4712963,,
008_4448_FY19,3.997142857,14.38641553,18.20804795,22.55393836,16.13156393,11.51455479,8.105473204,9.111174458,18.11231471,16.59948689,9.148517674,3.809293044,6.93386545,9.063283922,14.49058219,15.92474344,20.34817352,22.00913242,19.52853881,17.27857143,17.29948513,16.05257143,17.79120879,,
008_4538_FY19,22.56733092,19.12741546,17.84866828,20.67597087,20.42162819,21.6047503,,,,,,,,,,,,,,,,,,,
008_4548_FY19,24.23318386,24.5741018,22.84917665,24.89708084,26.33995502,23.35194903,23.87143928,23.85510511,23.3302099,27.41866567,27.40142429,27.76013514,27.7143928,,,,,,,,,,,,
008_4549_FY19,28.06521739,26.67428786,26.26124438,25.86901198,,,,,,,,,,,,,,,,,,,,,
008_4644_FY19,6.277011494,5.525832377,6.654816514,9.760894495,15.53006873,13.99170481,16.58466819,21.86355835,20.97485714,19.43350457,20.39371429,10.76969178,13.90211187,19.68807078,,,,,,,,,,,
008_4751_FY19,21.76286765,23.57248157,22.74723247,22.73768473,19.59197531,19.46693449,,,,,,,,,,,,,,,,,,,
008_4753_FY19,26.73238381,25.79535232,25.0625937,25.01609281,,,,,,,,,,,,,,,,,,,,,
008_4764_FY19,24.48050975,24.31081081,23.74475262,28.60869565,28.44415292,28.68168168,28.37931034,,,,,,,,,,,,,,,,,,
008_4765_FY19,13.78761349,12.56501951,15.94205729,18.23398693,19.22378768,18.72473753,,,,,,,,,,,,,,,,,,,
008_4771_FY19,24.98148148,27.5615727,21.37369985,25.55720654,,,,,,,,,,,,,,,,,,,,,
008_4853_FY19,25.28598201,25.12406297,24.81811377,22.91392216,23.15629685,24.22267964,,,,,,,,,,,,,,,,,,,
008_4860_FY19,25,25,21.72397361,20.63676471,21.29301471,22.20066274,23.68215339,24.26292467,23.31942393,25.0762963,,,,,,,,,,,,,,,
008_4976_FY19,22.59866751,20.5528481,23.55214918,23.86034048,24.20623426,25.79993719,25.18984962,23.4228125,,,,,,,,,,,,,,,,,
008_5168_FY19,10.4479844,14.37255541,17.56201044,17.75163827,17.58497375,15.79309211,16.36396574,15.27509908,16.05654762,18.62533156,,,,,,,,,,,,,,,
008_5185_FY19,10.68757225,14.3080254,14.87066975,16.05904378,17.44275029,22.45948276,7.526436782,,,,,,,,,,,,,,,,,,
008_5269_FY19,25.64963235,24.70080764,22.65300146,23.01683748,,,,,,,,,,,,,,,,,,,,,
008_5375_FY19,15.34727062,19.55243337,11.51593279,9.695023148,10.58843931,14.15040416,14.44117647,,,,,,,,,,,,,,,,,,
008_5377_FY19,13.76406429,16.91551724,23.36622555,21.67770737,21.58064516,19.4100346,20.84584296,19.9,19.62947977,,,,,,,,,,,,,,,,
008_5381_FY19,26.14917541,26.71407186,23.35591317,23.91392216,25.59244012,,,,,,,,,,,,,,,,,,,,
008_5495_FY19,24.671875,23.99554235,23.41283383,24.4837037,25.47703704,24.94785503,,,,,,,,,,,,,,,,,,,
008_5579_FY19,16.57072368,17.4640975,16.00924703,16.48148148,19.03680371,17.54913679,17.95905459,15.69993324,,,,,,,,,,,,,,,,,
008_5584_FY19,24.40752924,24.09051095,23.33673469,23.69614265,26.4074746,24.11030479,24.34732272,,,,,,,,,,,,,,,,,,
008_5592_FY19,26.69227886,25.17691154,24.80584708,24.5377994,,,,,,,,,,,,,,,,,,,,,
008_5597_FY19,25.25317797,25.47288732,24.68600563,23.89060309,,,,,,,,,,,,,,,,,,,,,
008_5696_FY19,27.18928036,26.99326347,25.61040419,25.62125749,27.09655689,,,,,,,,,,,,,,,,,,,,
008_5697_FY19,16.45783493,19.71522782,16.68967587,19.9281851,20.3496988,9.504528986,14.16596131,14.21912833,17.21419903,20.01488457,22.2228989,21.51984127,20.26405868,,,,,,,,,,,,
008_5796_FY19,26.98829787,26.79432624,26.90311174,25.70480226,,,,,,,,,,,,,,,,,,,,,
008_5892_FY19,24.72258772,24.29160584,23.66873178,24.30240175,26.85101744,24.49492017,24.74529667,,,,,,,,,,,,,,,,,,
009_2674_FY19,25.83259912,25.2041116,23.49341142,23.89568082,24.82591241,24.54416058,23.72307132,24.10007278,27.18214804,24.48367199,24.72684515,25.67557803,,,,,,,,,,,,,
009_3093_FY19,26.28884181,26.50528169,25.98136428,25.0697756,,,,,,,,,,,,,,,,,,,,,
009_3191_FY19,7.180427252,4.629757785,9.960784314,18.24740783,21.65909091,21.29454023,25.19683908,17.44087256,4.264334862,11.29295533,15.1580756,18.61813501,17.97854691,5.402745995,,,,,,,,,,,
009_3192_FY19,25.2587535,23.94064246,25.5488145,25.36022253,26.00694444,25.02804709,,,,,,,,,,,,,,,,,,,
009_3197_FY19,20.02314165,18.74051966,19.67253521,21.56338028,,,,,,,,,,,,,,,,,,,,,
010_1657_FY19,24.39642417,22.37869458,25.43519656,25.07668712,25.02784578,24.4532967,23.87987805,,,,,,,,,,,,,,,,,,
010_1762_FY19,25.66738506,26.81609195,25.68266476,25.92131617,,,,,,,,,,,,,,,,,,,,,
010_1866_FY19,19.87797203,17.96183473,16.67591292,18.7556338,,,,,,,,,,,,,,,,,,,,,
010_1867_FY19,24.39015692,24.94614836,25.871266,27.62695035,27.46423513,27.45939266,,,,,,,,,,,,,,,,,,,
010_1970_FY19,22.68067847,22.18205318,22.14164201,24.28180473,24.98851852,,,,,,,,,,,,,,,,,,,,
010_2803_FY19,16.90191388,20.10821343,17.03151261,18.91756919,20.23222892,11.72647768,15.83131802,15.67242424,17.83596598,20.4735723,22.46589525,20.96336996,20.12255501,27.56617647,,,,,,,,,,,
010_2909_FY19,25.69793205,23.85545723,24.50553097,22.82941176,,,,,,,,,,,,,,,,,,,,,
010_3014_FY19,22.97771318,22.67548387,23.14092664,23.39235219,,,,,,,,,,,,,,,,,,,,,
010_3112_FY19,26.61865569,26.75239398,27.57411202,26.8431105,,,,,,,,,,,,,,,,,,,,,
010_3119_FY19,26.06492537,27.67649254,27.04210134,25.89008942,25.74105812,,,,,,,,,,,,,,,,,,,,
010_3208_FY19,24.64407989,25.02457265,26.33783784,27.58262411,27.20184136,27.29455446,,,,,,,,,,,,,,,,,,,
010_3219_FY19,25.04487179,24.79664634,23.1350365,24.52156744,,,,,,,,,,,,,,,,,,,,,
010_3220_FY19,25.47201493,26.7119403,26.35581222,24.13152012,25.06706408,,,,,,,,,,,,,,,,,,,,
010_3323_FY19,23.12165179,25.65834575,24.52496274,26.33196721,23.62313433,22.47832586,22.59828102,23.12070254,,,,,,,,,,,,,,,,,
010_3324_FY19,25.20247006,23.34356287,25.32946027,26.6904048,24.08395802,24.67503748,,,,,,,,,,,,,,,,,,,
010_3407_FY19,17.25796813,17.493,14.99833111,21.10274431,20.24128686,19.93413978,,,,,,,,,,,,,,,,,,,
010_3415_FY19,16.46351675,20.09352518,16.8562425,19.30558894,20.10572289,10.25754831,14.54383313,14.31212121,17.37348301,20.05771567,22.28989038,22.0540293,,,,,,,,,,,,,
010_3418_FY19,25.74481481,28.04376855,22.11367013,25.92013373,24.40290179,,,,,,,,,,,,,,,,,,,,
010_3424_FY19,25.13712012,26.22254335,23.93686869,23.89301153,,,,,,,,,,,,,,,,,,,,,
010_3427_FY19,25.98860294,25.97727273,24.38526393,24.32833089,25.53654971,24.8770073,24.09511662,24.02219796,27.18323657,24.59673913,,,,,,,,,,,,,,,
010_3429_FY19,16.57413564,16.74300932,14.00600801,20.06994645,19.39845845,18.59442204,,,,,,,,,,,,,,,,,,,
010_3529_FY19,19.71558824,18.15246769,22.55487089,17.31037515,13.70526316,13.21670561,,,,,,,,,,,,,,,,,,,
010_3532_FY19,25.78314917,25.83586207,26.96767538,25.3021978,25.15150479,,,,,,,,,,,,,,,,,,,,
010_3613_FY19,21.36085714,12.29708904,15.8966895,21.87671233,21.49229452,,,,,,,,,,,,,,,,,,,,
010_3722_FY19,25.08580981,24.44621662,26.27333333,27.59592593,26.86686391,,,,,,,,,,,,,,,,,,,,
010_3738_FY19,20.7637881,18.56359012,18.33527697,19.54810496,21.56871345,,,,,,,,,,,,,,,,,,,,
010_3840_FY19,20.56748252,19.71533613,17.93995787,18.89014085,21.38892807,21.63276836,,,,,,,,,,,,,,,,,,,
010_3924_FY19,24.23398836,27.31676343,24.84796807,25.09515195,25.8800578,23.86147186,24.27341499,25.05395683,27.16176471,26.41618911,25.17428571,,,,,,,,,,,,,,
010_3928_FY19,10.36443884,15.99116162,19.32310127,21.58090102,21.36689962,18.0044586,17.203125,16.88714834,25.79303548,23.11632391,21.81113256,,,,,,,,,,,,,,
010_3937_FY19,23.91726835,23.26020408,23.86254502,21.14371257,23.07467145,22.34976105,,,,,,,,,,,,,,,,,,,
010_3943_FY19,22.39224138,22.40201729,23.29394813,22.16473988,21.13712012,22.3326087,,,,,,,,,,,,,,,,,,,
010_4034_FY19,20.20911765,18.20417156,22.905223,17.73388042,14.05737705,13.53125,,,,,,,,,,,,,,,,,,,
010_4037_FY19,20.29278729,20.83272059,22.27395577,22.5098401,21.41584464,18.05246914,18.54388133,,,,,,,,,,,,,,,,,,
010_4041_FY19,21.08771394,20.95343137,23.78716216,23.15805658,22.31103576,18.52657602,18.90574784,,,,,,,,,,,,,,,,,,
010_4043_FY19,24.66851852,27.27040059,21.35104012,25.20468053,23.7671131,,,,,,,,,,,,,,,,,,,,
010_4047_FY19,25.99477612,23.2858209,22.42376682,22.91778774,23.58183857,23.34468563,22.51347305,,,,,,,,,,,,,,,,,,
010_4048_FY19,23.90104948,23.37256372,23.0446027,27.0952024,27.21289355,27.50112444,27.23836336,26.85307346,,,,,,,,,,,,,,,,,
010_4453_FY19,23.99413299,23.32477243,23.65194805,22.29857513,22.99191462,,,,,,,,,,,,,,,,,,,,
010_4664_FY19,24.39737991,27.19303338,25.03628447,25.40738061,26.39306358,24.04834055,24.10590778,,,,,,,,,,,,,,,,,,
011_1409_FY19,22.51007326,21.35648715,21.98470012,23.24754601,23.21463715,22.86607143,19.92623457,19.16305693,,,,,,,,,,,,,,,,,
011_1615_FY19,23.82291667,23.60677083,25.52459016,25.67622951,26.15149254,24.66791045,24.20478326,,,,,,,,,,,,,,,,,,
011_1619_FY19,16.80190931,16.50985663,17.57805024,20.51648681,18.21338535,20.82009627,21.51024096,10.20048309,15.63650121,15.19733656,19.08889563,21.92731144,22.88946407,22.32051282,20.8629131,21.47365196,,,,,,,,,
011_1620_FY19,23.41304348,24.36223776,22.95321229,24.37534819,24.53963839,24.63680556,24.70180305,,,,,,,,,,,,,,,,,,
011_1720_FY19,17.49563953,18.38501742,19.28654292,21.05098494,18.86950231,,,,,,,,,,,,,,,,,,,,
011_1723_FY19,10.63939567,11.37043379,19.31556442,17.90011416,10.92531357,7.320205479,9.907639681,11.74086758,16.93757127,19.38898402,22.01371429,23.56649543,21.64514286,20.29457143,20.19114286,19.44050343,19.92248284,22.28780069,20.71731651,20.51030928,,,,,
011_1728_FY19,17.95181564,21.21013986,20.46423562,18.6756662,20.11216596,22.3028169,,,,,,,,,,,,,,,,,,,
011_1829_FY19,23.90722802,25.65783582,23.64664179,22.75896861,,,,,,,,,,,,,,,,,,,,,
011_1927_FY19,23.86524566,23.19191919,23.41726619,24.02374101,25.78658537,25.28402579,24.21065808,,,,,,,,,,,,,,,,,,
011_1933_FY19,27.01195355,26.48637602,26.4462585,26.49660787,27.17073171,25.825,25.15991903,,,,,,,,,,,,,,,,,,
011_2032_FY19,23.78024453,24.01700899,24.18621795,24.92519182,24.96998723,,,,,,,,,,,,,,,,,,,,
011_2033_FY19,26.20224719,24.81451613,26.47937063,24.66620112,26.41991643,,,,,,,,,,,,,,,,,,,,
011_2037_FY19,15.30418719,20.0308642,17.27194067,5.358736059,5.759006211,4.571828358,10.8675187,14.58875,17.71652065,20.80677541,23.98146985,8.820528967,10.33606557,13.07364096,,,,,,,,,,,
011_2133_FY19,27.86689189,28.09408602,27.36561662,25.5434492,27.612,,,,,,,,,,,,,,,,,,,,
011_2134_FY19,22.39809384,20.87334802,21.29080882,22.27614138,23.94616519,24.33604136,,,,,,,,,,,,,,,,,,,
011_2139_FY19,4.59895227,12.25029172,16.86435239,17.27161215,7.175058548,11.73270809,14.74501174,11.80382353,15.80911765,16.72641509,18.27744982,12.51183432,6.953846154,,,,,,,,,,,,
011_2239_FY19,24.4498557,24.93669065,25.52122302,27.61621234,27.39971347,24.96387697,,,,,,,,,,,,,,,,,,,
011_2240_FY19,20.19104046,8.187644342,5.937716263,11.90552995,19.5109447,22.80437284,21.11896552,25.05510907,18.07634902,5.32912844,12.65768349,16.40481651,20.33848797,18.17391304,,,,,,,,,,,
011_2243_FY19,24.57768778,23.81001473,25.60866373,24.74706314,23.54538799,,,,,,,,,,,,,,,,,,,,
011_2247_FY19,22.73139881,25.63040238,24.47876304,26.08507463,23.62574627,22.85089686,,,,,,,,,,,,,,,,,,,
011_2248_FY19,22.33667529,22.02419355,22.38513514,22.59306804,,,,,,,,,,,,,,,,,,,,,
011_2342_FY19,26.34747024,24.64307004,27.57414307,26.96455224,,,,,,,,,,,,,,,,,,,,,
011_2343_FY19,24.22545812,24.1496732,22.93847656,22.74414824,22.75454545,21.61010363,21.56112549,21.4116129,,,,,,,,,,,,,,,,,
011_2350_FY19,18.93830409,14.57347775,14.18165888,13.15927655,10.15850816,12.46827707,16.87616279,17.50929152,21.08990719,12.55011587,10.57609954,12.49277457,,,,,,,,,,,,,
011_2555_FY19,26.44717362,26.50168011,25.13319946,22.98262032,25.53433333,,,,,,,,,,,,,,,,,,,,
011_2556_FY19,24.38739669,15.71857735,13.21087258,12.49757282,14.43532684,15.75452646,,,,,,,,,,,,,,,,,,,
011_2656_FY19,14.44612315,18.92836758,20.27309008,21.98116438,21.92265982,22.84788813,24.30485714,,,,,,,,,,,,,,,,,,
011_2661_FY19,4.431024447,11.74941657,16.39352392,16.80286215,7.326697892,11.60902696,14.04665493,11.65764706,15.39294118,16.11379717,17.73494687,11.69142012,6.85147929,,,,,,,,,,,,
011_2662_FY19,19.58529412,21.01472754,22.68178466,22.48488201,,,,,,,,,,,,,,,,,,,,,
011_2759_FY19,24.79457652,24.10215453,24.50222552,25.36296296,27.01923077,25.86205621,,,,,,,,,,,,,,,,,,,
011_2762_FY19,24.12965723,26.32947761,23.30895522,22.60911809,,,,,,,,,,,,,,,,,,,,,
011_2771_FY19,23.04689521,23.08408505,23.57786358,23.83568678,,,,,,,,,,,,,,,,,,,,,
011_2865_FY19,20.46907514,8.834872979,6.60438293,12.32497116,19.79925115,23.62255466,23.39683908,25.44281609,18.24540758,5.936926606,13.52147766,17.15836197,20.70819015,18.63014874,,,,,,,,,,,
011_2867_FY19,16.38484487,16.0152148,16.72966507,20.35461631,18.04441777,20.42127404,20.93674699,9.468599034,14.79176755,13.90738499,18.17475728,21.27007299,22.32643118,22.06013431,20.4124847,20.67800245,,,,,,,,,
011_2872_FY19,26.17660209,23.96907601,24.56845238,24.65699405,24.56872214,24.21396731,25.76965875,,,,,,,,,,,,,,,,,,
011_2873_FY19,24.0703125,26.88897168,26.19150522,27.6358209,24.86007463,24.32660688,,,,,,,,,,,,,,,,,,,
011_2974_FY19,23.03661243,24.78962963,25.99851852,27.79562315,22.39465875,26.2953869,24.57477679,,,,,,,,,,,,,,,,,,
011_3072_FY19,25.82089552,24.59538003,24.61830357,24.50669643,24.5089153,23.98402675,23.71483771,,,,,,,,,,,,,,,,,,
011_3075_FY19,21.89416058,21.75256223,22.29941435,21.32048458,19.73274596,,,,,,,,,,,,,,,,,,,,
011_3279_FY19,24.31509299,23.37052933,21.83249641,22.74137931,,,,,,,,,,,,,,,,,,,,,
011_3290_FY19,10.34521095,10.99115297,17.81898518,16.88070776,9.244298746,5.584663626,7.905359179,9.532819635,14.87086659,16.08961187,21.14149444,,,,,,,,,,,,,,
011_3382_FY19,24.74587706,24.12931034,23.24812594,27.11581709,27.11073574,27.24625187,27.71251874,27.43290855,25.00824588,25.98166168,,,,,,,,,,,,,,,
011_3489_FY19,15.35625,15.86166008,15.48414795,16.37103175,18.23275862,16.73970784,17.30858855,,,,,,,,,,,,,,,,,,
011_3498_FY19,7.799076212,6.200980392,11.79786621,19.51612903,22.92146145,22.72586207,24.94971264,17.63576349,4.981938073,12.6002291,,,,,,,,,,,,,,,
012_1076_FY19,21.41021898,22.14108187,22.14494876,20.51392962,19.58382353,,,,,,,,,,,,,,,,,,,,
012_1078_FY19,24.85824742,24.21875,25.5613069,24.7818915,23.93181818,,,,,,,,,,,,,,,,,,,,
012_1083_FY19,27.70866935,26.73927614,24.94385027,27.30966667,,,,,,,,,,,,,,,,,,,,,
012_1091_FY19,17.97482436,13.99180328,13.61052632,14.86143524,12.49592075,13.76252914,16.92063953,17.2456446,20.20707657,13.56902552,,,,,,,,,,,,,,,
012_1093_FY19,25.0122842,24.308687,25.68046358,24.96273087,25.01383399,24.12779238,24.67158793,,,,,,,,,,,,,,,,,,
012_1179_FY19,27.04239766,26.61588921,24.5590379,26.08793605,28.74600291,25.90434783,26.01410999,25.73518786,24.66606628,,,,,,,,,,,,,,,,
012_1183_FY19,22.74238733,24.4899757,23.32606061,24.1655569,23.71765417,24.74155609,20.86057692,12.68333333,,,,,,,,,,,,,,,,,
012_1184_FY19,17.27122093,17.69425087,18.38196056,19.7725956,17.53530093,,,,,,,,,,,,,,,,,,,,
012_1290_FY19,16.12283737,16.76699309,23.0509206,7.729885057,8.145977011,6.851320321,7.062786697,9.989117984,14.26634174,14.83304696,17.06064073,22.63157895,21.93085714,20.34342857,21.48771429,12.87614155,16.09685714,,,,,,,,
012_143_FY19,22.77279305,21.14767779,19.56785196,18.73144105,20.52806122,22.66350365,23.16008772,23.41727672,,,,,,,,,,,,,,,,,
012_145_FY19,23.31654676,22.26731602,23.90584416,20.71092619,,,,,,,,,,,,,,,,,,,,,
012_148_FY19,24.6364645,26.21190828,25.05243722,24.79394387,25.52908689,,,,,,,,,,,,,,,,,,,,
012_243_FY19,25.36225997,26.72091311,25.16310751,24.59595588,,,,,,,,,,,,,,,,,,,,,
012_252_FY19,24.75374251,24.66766467,23.51833832,22.96781437,23.84468563,26.15732436,26.69170404,23.53358209,26.39216418,,,,,,,,,,,,,,,,
012_255_FY19,24.54624277,25.50862069,26.50824964,26.22174535,,,,,,,,,,,,,,,,,,,,,
012_353_FY19,23.5386057,22.6338081,26.00374813,25.77095808,26.11281859,26.72751124,26.46289355,23.73502994,,,,,,,,,,,,,,,,,
012_562_FY19,25.16948529,23.8623348,23.16825513,22.91874085,,,,,,,,,,,,,,,,,,,,,
012_658_FY19,19.45483871,20.81917632,20.9090617,21.33269231,22.37372123,22.68837803,,,,,,,,,,,,,,,,,,,
012_668_FY19,15.65819861,15.78229527,17.89821223,18.04464286,23.63147296,8.388793103,8.784482759,8.270378875,,,,,,,,,,,,,,,,,
012_781_FY19,17.96366279,18.08652729,19.3837007,20.6216686,18.40104167,,,,,,,,,,,,,,,,,,,,
012_873_FY19,15.55993151,17.25205761,19.07083906,24.30517241,16.15780387,13.8033241,14.23855756,16.36439499,,,,,,,,,,,,,,,,,
012_877_FY19,25.61549101,26.15711326,25.71556474,27.44325997,25.77057613,,,,,,,,,,,,,,,,,,,,
012_879_FY19,23.50111441,21.54359165,24.31035768,24.52686567,,,,,,,,,,,,,,,,,,,,,
012_976_FY19,16.78767123,18.13923182,19.95632737,25.09275862,18.34599448,17.14058172,18.01941748,19.79833102,18.01566852,19.75523743,22.30446927,20.86309524,20.46769663,21.02250352,,,,,,,,,,,
012_991_FY19,24.0897711,23.25857143,23.73112536,24.86115057,,,,,,,,,,,,,,,,,,,,,
013_1195_FY19,23.66510791,24.30143885,26.48314204,25.91296562,,,,,,,,,,,,,,,,,,,,,
013_1295_FY19,26.63358209,25.6703869,25.17113095,25.24145617,25.82392273,24.88372957,26.64159751,,,,,,,,,,,,,,,,,,
013_1503_FY19,24.244003,23.36731634,26.69115442,26.6488006,27.01349325,26.89205397,26.52661169,25.79743976,,,,,,,,,,,,,,,,,
013_1601_FY19,21.45845588,22.2787187,23.3130531,23.50997046,22.72267356,24.17492604,25.61925926,26.58716617,21.9384273,25.64413076,,,,,,,,,,,,,,,
013_1603_FY19,23.65230312,21.73733234,23.90536513,24.1630597,,,,,,,,,,,,,,,,,,,,,
013_1605_FY19,25.16035857,24.73441645,25.99834656,25.36063408,25.23254282,24.57555848,24.36384514,,,,,,,,,,,,,,,,,,
013_1606_FY19,16.72477064,16.25658648,18.33953089,22.66990847,21.88428571,20.24828571,21.96514286,13.17665525,17.59085714,,,,,,,,,,,,,,,,
013_1609_FY19,25.25,26.59172185,25.82463672,25.96936759,24.69185283,25.11089239,24.78632199,25.00882353,23.77998696,,,,,,,,,,,,,,,,
013_1614_FY19,24.6132199,24.31797386,23.3220339,23.13589077,23.06322957,22.03238342,21.79042691,,,,,,,,,,,,,,,,,,
013_1713_FY19,25.83825702,25.74815634,24.56516937,24.05191458,,,,,,,,,,,,,,,,,,,,,
013_2017_FY19,22.45414402,24.59965986,24.54877217,23.62260929,,,,,,,,,,,,,,,,,,,,,
013_2123_FY19,20.76064516,21.72358247,22.29300385,22.57403846,23.68254476,23.93837803,24.07866242,23.36927481,,,,,,,,,,,,,,,,,
013_2336_FY19,25.57085561,27.265,26.61318242,25.96812749,25.30139257,26.44768212,25.7169749,25.44400527,24.93528252,25.88188976,25.21236911,24.42156863,23.71349413,23.24804941,23.6381323,22.67130829,22.76681759,22.76806452,,,,,,,
013_2340_FY19,26.88022388,23.82276119,24.7406577,24.1931988,24.8510479,,,,,,,,,,,,,,,,,,,,
013_2433_FY19,23.58715925,24.16798561,24.63095238,24.11507937,22.45984081,24.35672938,22.42489115,20.94250364,,,,,,,,,,,,,,,,,
013_2434_FY19,25.28101504,23.11889862,25.47971286,24.26901496,27.10069444,,,,,,,,,,,,,,,,,,,,
013_2440_FY19,22.08389946,24.09421769,24.60334243,23.25,15.88047945,17.50102881,19.29367263,24.46689655,16.23756906,13.66689751,14.14771151,16.41063978,,,,,,,,,,,,,
013_2538_FY19,23.74936387,23.30805838,22.2971519,24.47632576,23.57944515,23.82075472,25.24434673,,,,,,,,,,,,,,,,,,
013_2539_FY19,23.77158505,24.39313222,24.46153846,25.04283887,25.04278416,24.91050955,,,,,,,,,,,,,,,,,,,
013_2540_FY19,22.56029412,23.57179676,24.76659292,25.24667651,24.29689808,25.50740741,26.68222222,,,,,,,,,,,,,,,,,,
013_2643_FY19,22.17669972,23.33675637,23.49005682,23.17770655,23.76569187,24.59464286,23.59763948,22.15602582,,,,,,,,,,,,,,,,,
013_2644_FY19,19.6672486,21.86748252,20.28466387,20.63483146,21.16947961,22.10190409,22.59957627,,,,,,,,,,,,,,,,,,
013_2649_FY19,20.98228571,12.334,13.49713959,20.08066362,22.14232532,14.13087056,7.128865979,,,,,,,,,,,,,,,,,,
013_2851_FY19,24.94320988,23.5135468,25.11285363,25.1797546,26.24020808,,,,,,,,,,,,,,,,,,,,
013_2853_FY19,24.4232991,24.30224359,24.86381074,24.71040868,24.91592357,,,,,,,,,,,,,,,,,,,,
013_2956_FY19,20.56777494,21.21891026,21.79396662,20.97586873,21.2931701,20.94670543,21.45892626,21.60505837,22.59622887,22.24022164,22.76109661,23.1289267,23.03473132,23.81373193,22.80657895,22.38324538,23.5489418,24.06697613,24.1349734,15.82656458,21.52849741,,,,
013_3060_FY19,24.88626609,24.56918688,24.91346154,26.03160511,,,,,,,,,,,,,,,,,,,,,
013_3062_FY19,17.86499272,19.32226277,21.50948905,21.85468521,22.63323572,20.48203812,19.52169118,,,,,,,,,,,,,,,,,,
013_3066_FY19,24.77503577,24.18357143,25.00356125,26.17329545,,,,,,,,,,,,,,,,,,,,,
013_3069_FY19,17.29352806,16.72308133,18.78689931,22.63186499,22.70542857,20.81342857,22.13057143,13.89212329,16.91295662,,,,,,,,,,,,,,,,
013_3171_FY19,22.48163842,21.83675637,23.14943343,23.22088068,22.9241453,23.84343795,,,,,,,,,,,,,,,,,,,
013_3277_FY19,21.93293379,22.2713797,10.60502283,17.19640821,18.65097032,19.38854048,21.30964612,,,,,,,,,,,,,,,,,,
013_3379_FY19,23.40662202,22.34463487,24.78651267,24.11065574,,,,,,,,,,,,,,,,,,,,,
013_3381_FY19,15.70794393,20.66510695,19.91711409,20.24831989,22.10613208,,,,,,,,,,,,,,,,,,,,
014_2843_FY19,24.78785607,23.67353823,26.93628186,27.12068966,27.5089955,27.53223388,27.61056972,24.4760479,25.78485757,,,,,,,,,,,,,,,,
014_2947_FY19,24.88305847,22.7754491,23.22642216,24.40456587,,,,,,,,,,,,,,,,,,,,,
015_2837_FY19,21.97849083,21.92055085,21.79349364,22.72624113,,,,,,,,,,,,,,,,,,,,,
015_2838_FY19,15.85076709,17.71338912,19.81328671,19.73214286,18.6443118,19.06962025,,,,,,,,,,,,,,,,,,,
