05A_7874_FY19,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,
05A_7875_FY19,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,
05A_7876_FY19,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
05A_7879_FY19,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
10A_1022_FY19,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
10A_1234_FY19,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
10A_1656_FY19,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
10A_1760_FY19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
10A_181_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10A_913_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10B_2584_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10B_3306_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
11A_1097_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
11A_1412_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
11A_161_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11A_163_FY19,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
11A_165_FY19,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
11A_271_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
11A_369_FY19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
11A_376_FY19,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
11A_475_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
11A_479_FY19,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
11A_579_FY19,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
11A_580_FY19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
11A_682_FY19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
11A_786_FY19,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
11A_891_FY19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
11A_893_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
11A_993_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ALP_4429_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
ALP_4533_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
NCR_6186_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
NCR_6728_FY19,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,
NCR_6833_FY19,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
NCR_6937_FY19,0,0,0,0,0,1,1,1,1,1,0,,,,,,,,,,,,,,
NCR_6938_FY19,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,
NCR_8231_FY19,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,
NTR_6309_FY19,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
NTR_6426_FY19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
NTR_6529_FY19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
NTR_6530_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
NTR_6532_FY19,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
NTR_6626_FY19,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,
NTR_6636_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
NTR_6743_FY19,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
NTR_6744_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
NTR_6748_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
NTR_6843_FY19,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,
NTR_6844_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
NTR_6941_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
NTR_6947_FY19,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
NTR_7151_FY19,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
NTR_7152_FY19,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
NTR_7155_FY19,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
NTR_7251_FY19,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,
NTR_7257_FY19,0,1,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,
NTR_7260_FY19,0,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,
NTR_7354_FY19,1,0,1,1,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,
NTR_7360_FY19,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,
NTR_7470_FY19,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
NTR_8114_FY19,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
NTR_8119_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
NTR_8242_FY19,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,
OSR_2026_FY19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
SCR_2371_FY19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
SCR_2477_FY19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
SCR_2478_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SCR_2682_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SCR_2786_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SCR_2787_FY19,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
SCR_2888_FY19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
STR_1317_FY19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,
STR_1419_FY19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
STR_1420_FY19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
STR_1630_FY19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
STR_173_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
STR_1838_FY19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
STR_2151_FY19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
STR_2563_FY19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
